timestamp,forecast_annual,realized_annual
1450843200,1.20016028,0.76372353
1450857600,1.23400902,0.76938758
1450872000,1.23197155,0.77020675
1450886400,1.26647763,0.77161872
1450900800,1.28131229,0.77313332
1450915200,1.29260545,0.77917144
1450929600,1.29523658,0.77780693
1450944000,1.29933101,0.77795076
1450958400,1.31067000,0.78249689
1450972800,1.30927605,0.78601447
1450987200,1.30201121,0.78603163
1451001600,1.28883458,0.78575268
1451016000,1.30081017,0.78542848
1451030400,1.28460909,0.79125898
1451044800,1.28480887,0.79143081
1451059200,1.30262561,0.79237672
1451073600,1.31217870,0.79143813
1451088000,1.31730594,0.79013232
1451102400,1.32932801,0.79107771
1451116800,1.19990907,0.78088322
1451131200,1.25561290,0.78123090
1451145600,1.28033834,0.78773518
1451160000,1.28829667,0.78667070
1451174400,1.29820754,0.78586121
1451188800,1.24670829,0.78457448
1451203200,1.22809301,0.78080769
1451217600,1.25947540,0.78117230
1451232000,1.27671686,0.78134694
1451246400,1.28913833,0.78528654
1451260800,1.25749146,0.78339445
1451275200,1.25589062,0.78560229
1451289600,1.26648105,0.78544288
1451304000,1.26582580,0.78298538
1451318400,1.27526092,0.78162253
1451332800,1.26970483,0.78129336
1451347200,1.27836164,0.78943304
1451361600,1.28325927,0.79138744
1451376000,1.27997622,0.79136495
1451390400,1.24519551,0.78567601
1451404800,1.23035722,0.78042773
1451419200,1.26074240,0.78085931
1451433600,1.23769529,0.78322330
1451448000,1.25076609,0.78336888
1451462400,1.23368909,0.78528021
1451476800,1.19098060,0.78277069
1451491200,1.21312551,0.78256054
1451505600,1.21620006,0.78252680
1451520000,1.21920228,0.78017024
1451534400,1.22889764,0.78101031
1451548800,1.19739542,0.78255660
1451563200,1.21652760,0.78130942
1451577600,1.22944005,0.78080109
1451592000,1.20737380,0.78048417
1451606400,1.21666136,0.78060803
1451620800,1.22837761,0.78054285
1451635200,1.19816429,0.78112805
1451649600,1.16464376,0.78105334
1451664000,1.16202166,0.78086469
1451678400,1.22325688,0.78676593
1451692800,1.24177587,0.78638166
1451707200,1.25281450,0.78744822
1451721600,1.25721791,0.79350114
1451736000,1.25830512,0.79368689
1451750400,1.19534812,0.79575795
1451764800,1.22079182,0.79485850
1451779200,1.25659299,0.79404321
1451793600,1.27474162,0.79343916
1451808000,1.27661838,0.79165237
1451822400,1.29209976,0.79172537
1451836800,1.29942690,0.79311663
1451851200,1.29551948,0.79369923
1451865600,1.28789197,0.79373384
1451880000,1.24779088,0.79251065
1451894400,1.27056763,0.79225986
1451908800,1.28279834,0.79082883
1451923200,1.29390897,0.79399980
1451937600,1.31231279,0.80577274
1451952000,1.30849472,0.80521834
1451966400,1.29608915,0.81102509
1451980800,1.28487000,0.81108181
1451995200,1.27093991,0.81501349
1452009600,1.28431131,0.81495031
1452024000,1.27136833,0.81942517
1452038400,1.20146637,0.82112119
1452052800,1.20406743,0.82146350
1452067200,1.21202417,0.82165523
1452081600,1.26451537,0.82115461
1452096000,1.26312698,0.82265890
1452110400,1.28880926,0.82385876
1452124800,1.28150395,0.81933786
1452139200,1.29986058,0.82019910
1452153600,1.20070771,0.82073066
1452168000,1.21375368,0.81882333
1452182400,1.23087535,0.82040280
1452196800,1.17584232,0.81861795
1452211200,1.17686642,0.81739949
1452225600,1.19082352,0.81779538
1452240000,1.19332011,0.81776014
1452254400,1.19117783,0.81774012
1452268800,1.14437432,0.81642887
1452283200,1.12428991,0.81629345
1452297600,1.15074957,0.81605208
1452312000,1.15766774,0.81616685
1452326400,1.17666118,0.81610655
1452340800,1.12598577,0.81649831
1452355200,1.12856460,0.81631149
1452369600,1.13395410,0.81713241
1452384000,1.15175874,0.81786839
1452398400,1.14766672,0.81756208
1452412800,1.18203385,0.81716413
1452427200,1.17967883,0.82019254
1452441600,1.20513623,0.81928257
1452456000,1.21697675,0.81882125
1452470400,1.22346249,0.81849655
1452484800,1.17871268,0.81435333
1452499200,1.22315473,0.81423596
1452513600,1.23953336,0.82124796
1452528000,1.24769300,0.83247063
1452542400,1.25071959,0.83245901
1452556800,1.05674743,0.83242801
1452571200,1.01160340,0.83316633
1452585600,1.09560191,0.83296118
1452600000,1.10844755,0.83293400
1452614400,1.12125057,0.83444859
1452628800,1.18661581,0.84053308
1452643200,1.24006816,0.84223783
1452657600,1.27234931,0.84235207
1452672000,1.28987432,0.84662320
1452686400,1.29207151,0.84740346
1452700800,1.20672558,0.86712400
1452715200,1.23228032,0.86658059
1452729600,1.24923455,0.86658013
1452744000,1.24999447,0.86739255
1452758400,1.23866854,0.86802244
1452772800,1.23106543,0.86859154
1452787200,1.24380791,0.86872645
1452801600,1.26571827,0.86851622
1452816000,1.20783764,0.86521668
1452830400,1.13732212,0.85813614
1452844800,1.20327260,0.85808940
1452859200,1.08673208,0.84267582
1452873600,1.01494339,0.83878189
1452888000,0.89322975,0.78644526
1452902400,0.93021282,0.78623035
1452916800,0.97142073,0.78473739
1452931200,0.97033420,0.77737066
1452945600,0.97790679,0.77761238
1452960000,0.93313381,0.77106476
1452974400,0.94903979,0.76911290
1452988800,0.95820163,0.76874873
1453003200,0.95146195,0.76412088
1453017600,0.96170050,0.76393562
1453032000,0.95682542,0.76072089
1453046400,0.96023861,0.75722153
1453060800,0.95929017,0.74939748
1453075200,0.95597186,0.74264276
1453089600,0.97025277,0.74040931
1453104000,0.95307596,0.72804811
1453118400,0.94583258,0.71655144
1453132800,0.93482827,0.70174970
1453147200,0.94650252,0.70303377
1453161600,0.96952559,0.70172840
1453176000,0.96850837,0.70128980
1453190400,0.95886516,0.70079003
1453204800,0.89218880,0.70080181
1453219200,0.93213711,0.69848672
1453233600,0.92468401,0.69876278
1453248000,0.90915260,0.70094723
1453262400,0.94387994,0.69778741
1453276800,0.94363543,0.69779113
1453291200,0.92292359,0.67072720
1453305600,0.94816768,0.66778559
1453320000,0.93511423,0.64897247
1453334400,0.94806567,0.64865310
1453348800,0.97205048,0.64815615
1453363200,0.95052068,0.65031945
1453377600,0.95514743,0.65038207
1453392000,0.91320717,0.65066394
1453406400,0.90336205,0.65094999
1453420800,0.90963554,0.65070560
1453435200,0.92129608,0.65027394
1453449600,0.94409100,0.64514116
1453464000,0.94232550,0.64766177
1453478400,0.95637990,0.64541461
1453492800,0.96439945,0.64491980
1453507200,0.96191441,0.63989863
1453521600,0.94129223,0.63994263
1453536000,0.96286969,0.64022029
1453550400,0.96624327,0.63396556
1453564800,0.96621763,0.62973851
1453579200,0.94040792,0.62992174
1453593600,0.88423925,0.63168480
1453608000,0.87938559,0.63209177
1453622400,0.88621557,0.63473921
1453636800,0.87147850,0.63452528
1453651200,0.89157014,0.63437760
1453665600,0.87407659,0.63457674
1453680000,0.89851408,0.63529663
1453694400,0.86757483,0.63716471
1453708800,0.88767062,0.63021117
1453723200,0.89346637,0.63026737
1453737600,0.89596274,0.62170362
1453752000,0.90815322,0.62141198
1453766400,0.91791681,0.62505618
1453780800,0.91057658,0.63899895
1453795200,0.91457091,0.63748943
1453809600,0.88867408,0.64251844
1453824000,0.89185244,0.64800131
1453838400,0.90166854,0.64365636
1453852800,0.90213444,0.64298712
1453867200,0.90444588,0.64066209
1453881600,0.91013403,0.64019869
1453896000,0.90796975,0.64069020
1453910400,0.89745777,0.64231750
1453924800,0.89994028,0.64564887
1453939200,0.88878908,0.63593787
1453953600,0.90116772,0.63471549
1453968000,0.90756523,0.63456856
1453982400,0.92065961,0.63440236
1453996800,0.90570228,0.63446800
1454011200,0.87933661,0.63443069
1454025600,0.88487399,0.63002615
1454040000,0.89571415,0.62906338
1454054400,0.90721526,0.62611445
1454068800,0.91579864,0.63201557
1454083200,0.89827953,0.63284065
1454097600,0.88412680,0.63325492
1454112000,0.88166401,0.63412552
1454126400,0.87515588,0.63337429
1454140800,0.88451856,0.63217474
1454155200,0.87836669,0.63257564
1454169600,0.90071183,0.63197197
1454184000,0.88772131,0.63316652
1454198400,0.89555694,0.63295702
1454212800,0.83556802,0.63441906
1454227200,0.88010385,0.63449667
1454241600,0.85480105,0.63449944
1454256000,0.86297843,0.63634235
1454270400,0.91037341,0.62821751
1454284800,0.92159572,0.62805109
1454299200,0.93873479,0.62674576
1454313600,0.91573658,0.61956463
1454328000,0.90469527,0.62004736
1454342400,0.90414620,0.62007855
1454356800,0.88653841,0.62026241
1454371200,0.90669192,0.61961937
1454385600,0.87799567,0.61997843
1454400000,0.88325544,0.62212207
1454414400,0.85730226,0.62479885
1454428800,0.87720389,0.62591672
1454443200,0.87291587,0.62633496
1454457600,0.86755216,0.62807747
1454472000,0.87214657,0.62738078
1454486400,0.88212247,0.62764769
1454500800,0.86756529,0.62834609
1454515200,0.88996950,0.62255931
1454529600,0.89905264,0.61519045
1454544000,0.88245015,0.61567000
1454558400,0.89485193,0.60624346
1454572800,0.87914590,0.60796045
1454587200,0.89663231,0.60442130
1454601600,0.86092155,0.60951638
1454616000,0.88243276,0.61019947
1454630400,0.87437253,0.61392191
1454644800,0.86918549,0.61375703
1454659200,0.85894446,0.61592830
1454673600,0.85727600,0.61743980
1454688000,0.85073571,0.61715029
1454702400,0.84845085,0.61480149
1454716800,0.84853789,0.61378064
1454731200,0.86211261,0.61009315
1454745600,0.85872658,0.60987588
1454760000,0.85392019,0.60962880
1454774400,0.85927617,0.60656283
1454788800,0.85681814,0.60539435
1454803200,0.83274907,0.60536324
1454817600,0.84046045,0.60506611
1454832000,0.83985563,0.60744571
1454846400,0.82984199,0.60751983
1454860800,0.79749663,0.60787206
1454875200,0.83218077,0.60767997
1454889600,0.79934567,0.60767996
1454904000,0.82802770,0.60758376
1454918400,0.84379039,0.60716104
1454932800,0.86935018,0.60700352
1454947200,0.86680299,0.60697961
1454961600,0.89192609,0.60979587
1454976000,0.89691114,0.61039669
1454990400,0.88212304,0.61077885
1455004800,0.90116728,0.60971513
1455019200,0.91885728,0.60700062
1455033600,0.90054590,0.60700859
1455048000,0.92361790,0.60720102
1455062400,0.94307843,0.60650389
1455076800,0.93215715,0.60800303
1455091200,0.85273929,0.60793606
1455105600,0.89935723,0.59883733
1455120000,0.87906007,0.58323939
1455134400,0.89238709,0.58334403
1455148800,0.91565896,0.59111079
1455163200,0.96476828,0.59061844
1455177600,0.92276286,0.59125999
1455192000,0.80786317,0.59273041
1455206400,0.87270719,0.59145092
1455220800,0.86992435,0.57605061
1455235200,0.89703294,0.57259258
1455249600,0.91755574,0.57265428
1455264000,0.91817038,0.56561957
1455278400,0.92917339,0.56481822
1455292800,0.83303695,0.53028042
1455307200,0.85565894,0.53020277
1455321600,0.87413564,0.53159953
1455336000,0.91287615,0.52792374
1455350400,0.91788538,0.52473854
1455364800,0.84866228,0.52320296
1455379200,0.85881252,0.52289333
1455393600,0.85107724,0.52301644
1455408000,0.84510475,0.52686734
1455422400,0.84786657,0.52687912
1455436800,0.82783087,0.52659142
1455451200,0.84991245,0.52542514
1455465600,0.85371925,0.52519532
1455480000,0.88249987,0.52199993
1455494400,0.86051709,0.52198883
1455508800,0.87141145,0.52189753
1455523200,0.87513463,0.52151147
1455537600,0.88276614,0.52138664
1455552000,0.80177984,0.52138676
1455566400,0.82756537,0.52347004
1455580800,0.81410229,0.52376481
1455595200,0.84534621,0.52340056
1455609600,0.83851315,0.52338612
1455624000,0.84492228,0.52356633
1455638400,0.83002387,0.52375540
1455652800,0.86509846,0.52345550
1455667200,0.82130713,0.52353282
1455681600,0.86422603,0.52471589
1455696000,0.87192054,0.52625110
1455710400,0.90910568,0.52481272
1455724800,0.90040252,0.52581449
1455739200,0.93186361,0.52384940
1455753600,0.91513043,0.52713473
1455768000,0.93032399,0.52715542
1455782400,0.92517236,0.52636413
1455796800,0.92037488,0.52641550
1455811200,0.89604627,0.52642059
1455825600,0.92487571,0.52631846
1455840000,0.92037211,0.52498712
1455854400,0.92330089,0.51989368
1455868800,0.93345748,0.52058820
1455883200,0.93983161,0.52060520
1455897600,0.96316167,0.51997525
1455912000,0.95084959,0.51956695
1455926400,0.86579280,0.52043738
1455940800,0.91341485,0.51888611
1455955200,0.92975672,0.51611134
1455969600,0.93335009,0.51695524
1455984000,0.93990351,0.51322170
1455998400,0.95461023,0.51381946
1456012800,0.94315162,0.51691568
1456027200,0.94471684,0.51738615
1456041600,0.95343157,0.51511866
1456056000,0.92715833,0.51076565
1456070400,0.93919201,0.51199028
1456084800,0.95096835,0.50947345
1456099200,0.95106884,0.50554309
1456113600,0.95049507,0.50548838
1456128000,0.95038445,0.50506891
1456142400,0.95335822,0.50509819
1456156800,0.94362907,0.50519236
1456171200,0.88208269,0.50530565
1456185600,0.92029172,0.50387575
1456200000,0.92542299,0.50463766
1456214400,0.91322546,0.49349542
1456228800,0.92460811,0.49431113
1456243200,0.96411891,0.49267805
1456257600,0.96872841,0.49260949
1456272000,0.98074525,0.49235506
1456286400,0.91920988,0.48788268
1456300800,0.92233138,0.48790738
1456315200,0.94090458,0.48666228
1456329600,0.94986888,0.48548775
1456344000,0.95294723,0.48535896
1456358400,0.92545548,0.47992479
1456372800,0.88810425,0.45790269
1456387200,0.92232220,0.45840579
1456401600,0.92571345,0.44943410
1456416000,0.92759697,0.44081354
1456430400,0.94459976,0.44022155
1456444800,0.92376441,0.43829189
1456459200,0.93550577,0.43755992
1456473600,0.91916810,0.43672354
1456488000,0.90258297,0.43906369
1456502400,0.90688416,0.43653648
1456516800,0.89945115,0.42992568
1456531200,0.91031411,0.43014753
1456545600,0.91947582,0.43067296
1456560000,0.92428189,0.43078731
1456574400,0.92619107,0.43064435
1456588800,0.88594229,0.43146760
1456603200,0.89654300,0.43069922
1456617600,0.86111579,0.43107706
1456632000,0.88627822,0.43081099
1456646400,0.88349626,0.43282906
1456660800,0.90701770,0.42910493
1456675200,0.92611584,0.42804202
1456689600,0.94024668,0.42903978
1456704000,0.94744916,0.42801853
1456718400,0.95624971,0.42944577
1456732800,0.91857641,0.42906625
1456747200,0.91838282,0.42935173
1456761600,0.91252952,0.42942829
1456776000,0.92019556,0.42791869
1456790400,0.91777610,0.42839268
1456804800,0.92587081,0.42641875
1456819200,0.93159240,0.42524882
1456833600,0.93702860,0.42565676
1456848000,0.93503010,0.42348411
1456862400,0.94362008,0.42202095
1456876800,0.93859047,0.42199261
1456891200,0.94081785,0.42258475
1456905600,0.94987939,0.42278892
1456920000,0.93447483,0.42174591
1456934400,0.92851568,0.41777539
1456948800,0.94112851,0.41770992
1456963200,0.95298832,0.41708112
1456977600,0.95591332,0.41613520
1456992000,0.94624263,0.41153952
1457006400,0.93730952,0.40734525
1457020800,0.94129624,0.40291214
1457035200,0.95339981,0.40170536
1457049600,0.95618443,0.39908118
1457064000,0.95623554,0.39902852
1457078400,0.94879814,0.39606855
1457092800,0.94241793,0.39473723
1457107200,0.93828885,0.39484886
1457121600,0.91400008,0.38244351
1457136000,0.93948450,0.38149577
1457150400,0.94744079,0.38167213
1457164800,0.95104474,0.37887259
1457179200,0.95548312,0.37610432
1457193600,0.92034176,0.36775712
1457208000,0.91979104,0.35697823
1457222400,0.92515120,0.34721007
1457236800,0.95243212,0.34744618
1457251200,0.95397119,0.34312822
1457265600,0.95196758,0.34044284
1457280000,0.93965250,0.33761406
1457294400,0.92407555,0.33811895
1457308800,0.93384350,0.33880478
1457323200,0.91852862,0.33791707
1457337600,0.90754492,0.33702072
1457352000,0.88239775,0.33705312
1457366400,0.89277586,0.33737999
1457380800,0.90248490,0.33690850
1457395200,0.89316577,0.33691654
1457409600,0.88326460,0.33694225
1457424000,0.91617998,0.33261959
1457438400,0.92990168,0.33258973
1457452800,0.93543404,0.33341943
1457467200,0.94499830,0.33327031
1457481600,0.94953133,0.33329278
1457496000,0.88046835,0.33301614
1457510400,0.88196909,0.33314667
1457524800,0.88482341,0.33237755
1457539200,0.88907153,0.33268425
1457553600,0.93478402,0.32487313
1457568000,0.95164264,0.32132536
1457582400,0.96919363,0.32067902
1457596800,0.97807668,0.32039649
1457611200,0.97837701,0.31780209
1457625600,0.95703068,0.32045577
1457640000,0.93355183,0.32209357
1457654400,0.93289987,0.32378770
1457668800,0.94312806,0.32065175
1457683200,0.93416288,0.32254833
1457697600,0.94304772,0.32246314
1457712000,0.94775180,0.32242036
1457726400,0.95356802,0.32505039
1457740800,0.93301813,0.31271273
1457755200,0.96515575,0.31376443
1457769600,0.97707816,0.31265763
1457784000,0.98070528,0.31077563
1457798400,0.99188244,0.30994216
1457812800,0.95187022,0.30908290
1457827200,0.95919055,0.31020675
1457841600,0.95732922,0.30941857
1457856000,0.94144888,0.30954754
1457870400,0.94085221,0.30700338
1457884800,0.94607771,0.30711651
1457899200,0.95775913,0.30711836
1457913600,0.93235618,0.30500414
1457928000,0.93723727,0.30534366
1457942400,0.91874856,0.30417286
1457956800,0.92464453,0.30367221
1457971200,0.92984973,0.30371427
1457985600,0.91558473,0.30350930
1458000000,0.94873750,0.29673307
1458014400,0.95701170,0.29283757
1458028800,0.96606721,0.29453059
1458043200,0.97269307,0.29727036
1458057600,0.97680576,0.29758996
1458072000,0.93702386,0.29802590
1458086400,0.81779619,0.29805290
1458100800,0.83073913,0.29799771
1458115200,0.83504841,0.29826380
1458129600,0.88015856,0.29777604
1458144000,0.88365185,0.29818877
1458158400,0.94241652,0.29425283
1458172800,0.95247337,0.29374073
1458187200,0.95812556,0.29453314
1458201600,0.95910056,0.29412726
1458216000,0.96455951,0.29445221
1458230400,0.92412030,0.29424108
1458244800,0.91693379,0.29417644
1458259200,0.91631788,0.29405023
1458273600,0.94760244,0.29083981
1458288000,0.96228831,0.28752527
1458302400,0.96832363,0.28737489
1458316800,0.97572841,0.28575211
1458331200,0.98129628,0.28587557
1458345600,0.97409447,0.27951428
1458360000,0.97230156,0.27640502
1458374400,0.98137239,0.27683765
1458388800,0.97869463,0.27738581
1458403200,0.98325202,0.27743834
1458417600,0.94635975,0.27768648
1458432000,0.93788244,0.27572708
1458446400,0.94441190,0.27633874
1458460800,0.95525867,0.27494761
1458475200,0.96074328,0.27490757
1458489600,0.95753496,0.27555604
1458504000,0.92354103,0.27812725
1458518400,0.94512912,0.27660281
1458532800,0.93273232,0.27649616
1458547200,0.94230814,0.27606401
1458561600,0.95877503,0.27493949
1458576000,0.96564555,0.27407580
1458590400,0.96460834,0.27237991
1458604800,0.97850225,0.26673202
1458619200,0.98737633,0.26642340
1458633600,0.83985371,0.26618430
1458648000,0.83881362,0.26672536
1458662400,0.83900164,0.26640625
1458676800,0.81969832,0.26538190
1458691200,0.81526559,0.26579732
1458705600,0.81284200,0.26965544
1458720000,0.81428162,0.27463121
1458734400,0.78585795,0.27448714
1458748800,0.77799505,0.27391728
1458763200,0.78934396,0.27627347
1458777600,0.80805009,0.27472696
1458792000,0.82248122,0.27387735
1458806400,0.83357045,0.27150063
1458820800,0.83752533,0.27015996
1458835200,0.83805309,0.27017039
1458849600,0.83250154,0.27280527
1458864000,0.82698096,0.27170694
1458878400,0.81161080,0.27154434
1458892800,0.79685822,0.27176740
1458907200,0.80461057,0.27170430
1458921600,0.80216238,0.27862577
1458936000,0.78709269,0.27816026
1458950400,0.78412263,0.27840498
1458964800,0.79700593,0.27770128
1458979200,0.81450173,0.27613557
1458993600,0.81727897,0.27631691
1459008000,0.81188672,0.27808748
1459022400,0.82106725,0.27693589
1459036800,0.82495981,0.27637770
1459051200,0.82410727,0.27436783
1459065600,0.83127569,0.27602919
1459080000,0.84809651,0.27181178
1459094400,0.84986806,0.27207570
1459108800,0.84722842,0.27208966
1459123200,0.84087978,0.27178176
1459137600,0.85099868,0.26817838
1459152000,0.83185052,0.26808504
1459166400,0.83455467,0.27931946
1459180800,0.84086073,0.28172180
1459195200,0.83833416,0.28840453
1459209600,0.81276334,0.28828224
1459224000,0.81572022,0.28798280
1459238400,0.83762498,0.29070626
1459252800,0.85612822,0.28114154
1459267200,0.86257113,0.28116656
1459281600,0.86558345,0.27880434
1459296000,0.86854414,0.28227136
1459310400,0.86543287,0.27949085
1459324800,0.83967927,0.28125435
1459339200,0.84501174,0.28006368
1459353600,0.64248136,0.28191815
1459368000,0.63877185,0.28164082
1459382400,0.63276999,0.28136154
1459396800,0.63111803,0.28138407
1459411200,0.62740014,0.28390928
1459425600,0.62487836,0.28398158
1459440000,0.62683055,0.28500622
1459454400,0.62705992,0.28481737
1459468800,0.63030436,0.28531913
1459483200,0.62740657,0.28434248
1459497600,0.62915418,0.28404371
1459512000,0.63249851,0.28429490
1459526400,0.63121408,0.28439808
1459540800,0.62397336,0.28504694
1459555200,0.62081635,0.28677787
1459569600,0.60995591,0.28813387
1459584000,0.61158557,0.29163137
1459598400,0.61197113,0.29163917
1459612800,0.60708204,0.29162015
1459627200,0.61008539,0.29242029
1459641600,0.61272446,0.29449027
1459656000,0.61446966,0.29677749
1459670400,0.61575288,0.29690314
1459684800,0.61198439,0.29796068
1459699200,0.60747582,0.29798665
1459713600,0.60627079,0.29785212
1459728000,0.61206819,0.29878868
1459742400,0.60683307,0.29934759
1459756800,0.60633402,0.30047385
1459771200,0.60623989,0.30071772
1459785600,0.60067242,0.30119920
1459800000,0.60182001,0.30131608
1459814400,0.60572535,0.29995983
1459828800,0.60960164,0.29907515
1459843200,0.61470337,0.29963480
1459857600,0.60980201,0.29947605
1459872000,0.60815626,0.29995562
1459886400,0.60325655,0.30007477
1459900800,0.60145186,0.29974298
1459915200,0.60143416,0.29952046
1459929600,0.60503645,0.30060467
1459944000,0.59767442,0.30003925
1459958400,0.59798414,0.30109113
1459972800,0.60144793,0.30286150
1459987200,0.59693793,0.30383119
1460001600,0.59355530,0.30378042
1460016000,0.59259163,0.30362846
1460030400,0.58769509,0.30355611
1460044800,0.59610022,0.30198585
1460059200,0.60399749,0.30207930
1460073600,0.43798614,0.30215046
1460088000,0.43928670,0.30383499
1460102400,0.43330537,0.30859169
1460116800,0.46553870,0.31031091
1460131200,0.44722046,0.31173090
1460145600,0.44573649,0.31279275
1460160000,0.44551978,0.31278954
1460174400,0.44331047,0.31293876
1460188800,0.44009923,0.31490227
1460203200,0.45702967,0.31925620
1460217600,0.43730474,0.31659008
1460232000,0.43797611,0.31440105
1460246400,0.43544892,0.31280593
1460260800,0.42983996,0.31288419
1460275200,0.42902972,0.31563135
1460289600,0.43140083,0.31474474
1460304000,0.43148325,0.31476545
1460318400,0.44497307,0.31470478
1460332800,0.44399526,0.31490501
1460347200,0.44815362,0.31288514
1460361600,0.44091601,0.31296740
1460376000,0.43661689,0.31205578
1460390400,0.44103003,0.31124542
1460404800,0.44285916,0.31207369
1460419200,0.44924964,0.31190193
1460433600,0.44284350,0.31376026
1460448000,0.43968301,0.31323627
1460462400,0.44176685,0.31474721
1460476800,0.43864373,0.31716965
1460491200,0.44478152,0.31964168
1460505600,0.43542868,0.31937286
1460520000,0.43594103,0.32026043
1460534400,0.44403968,0.32317335
1460548800,0.44782573,0.32484683
1460563200,0.43841623,0.32488497
1460577600,0.44284874,0.32487626
1460592000,0.47059474,0.32590636
1460606400,0.46271088,0.32587789
1460620800,0.43471905,0.32434417
1460635200,0.43683794,0.32197241
1460649600,0.42828511,0.32167724
1460664000,0.42276106,0.32126851
1460678400,0.41857949,0.32116041
1460692800,0.42087338,0.32153778
1460707200,0.43404150,0.32132007
1460721600,0.43620353,0.32142368
1460736000,0.43561175,0.32107232
1460750400,0.43582307,0.32103391
1460764800,0.43433927,0.32108696
1460779200,0.42749354,0.32022732
1460793600,0.33898500,0.32025785
1460808000,0.33998304,0.31947492
1460822400,0.33455153,0.32305987
1460836800,0.33442405,0.32307239
1460851200,0.33641999,0.32306202
1460865600,0.33410930,0.32402674
1460880000,0.35900095,0.32543924
1460894400,0.38231549,0.32543888
1460908800,0.34025851,0.32547748
1460923200,0.33357794,0.32529905
1460937600,0.33274079,0.32576301
1460952000,0.32624523,0.32645021
1460966400,0.32058316,0.32671960
1460980800,0.32315328,0.32621810
1460995200,0.32151982,0.33157429
1461009600,0.32276823,0.33101005
1461024000,0.32525251,0.33037584
1461038400,0.32120088,0.33031055
1461052800,0.31716199,0.33030332
1461067200,0.31415967,0.33045267
1461081600,0.31746885,0.33389500
1461096000,0.34788305,0.33786169
1461110400,0.33354920,0.33996127
1461124800,0.32132501,0.34779319
1461139200,0.31824926,0.36022792
1461153600,0.31822074,0.35955232
1461168000,0.33157923,0.36079849
1461182400,0.32617391,0.36090290
1461196800,0.32168514,0.36644213
1461211200,0.32165353,0.37176938
1461225600,0.32319662,0.37154616
1461240000,0.32218835,0.37141028
1461254400,0.34029622,0.37063445
1461268800,0.33124336,0.37227010
1461283200,0.32166725,0.37188419
1461297600,0.35584553,0.36924439
1461312000,0.38636290,0.36652249
1461326400,0.36492916,0.36742696
1461340800,0.34522799,0.36749792
1461355200,0.36134508,0.36561218
1461369600,0.35717065,0.36561267
1461384000,0.36297420,0.36468878
1461398400,0.35203615,0.36908084
1461412800,0.34276253,0.36953622
1461427200,0.35357285,0.36996711
1461441600,0.36537008,0.36796875
1461456000,0.35705682,0.36768344
1461470400,0.34861216,0.36816970
1461484800,0.33904298,0.36870681
1461499200,0.33391439,0.36872291
1461513600,0.30365225,0.36606177
1461528000,0.27990840,0.36769076
1461542400,0.26375076,0.36759422
1461556800,0.25487254,0.36753817
1461571200,0.24810784,0.36744067
1461585600,0.27346447,0.36738735
1461600000,0.27164470,0.36638948
1461614400,0.27091231,0.36715791
1461628800,0.25867847,0.36653094
1461643200,0.25998772,0.37070057
1461657600,0.26155447,0.36930702
1461672000,0.26246046,0.36881601
1461686400,0.25484026,0.36986608
1461700800,0.25500618,0.37007529
1461715200,0.24785459,0.38995892
1461729600,0.25437982,0.39135807
1461744000,0.25431335,0.39144875
1461758400,0.33392773,0.38355815
1461772800,0.32280086,0.38077885
1461787200,0.34601090,0.38721929
1461801600,0.31688053,0.43715749
1461816000,0.29744706,0.43872506
1461830400,0.33522587,0.43543200
1461844800,0.31820935,0.43676071
1461859200,0.31347171,0.43659260
1461873600,0.30293058,0.43859301
1461888000,0.31763960,0.45635140
1461902400,0.31934717,0.45668255
1461916800,0.31968160,0.45728177
1461931200,0.30655177,0.45712692
1461945600,0.30352992,0.48629758
1461960000,0.30361433,0.50106786
1461974400,0.29239190,0.50086248
1461988800,0.29660280,0.50225801
1462003200,0.30303191,0.50503827
1462017600,0.30112842,0.51528627
1462032000,0.30236477,0.52072203
1462046400,0.29382841,0.52062499
1462060800,0.28672726,0.52058600
1462075200,0.28958066,0.52071508
1462089600,0.28739201,0.52080378
1462104000,0.29176970,0.53806848
1462118400,0.28904475,0.53802844
1462132800,0.28642658,0.54025842
1462147200,0.28952103,0.54028529
1462161600,0.29227926,0.54046360
1462176000,0.30761234,0.53860251
1462190400,0.29446628,0.53994533
1462204800,0.28853523,0.54036599
1462219200,0.28758264,0.53958928
1462233600,0.26301343,0.53828844
1462248000,0.27349421,0.53699433
1462262400,0.26286765,0.53734529
1462276800,0.26002561,0.53672249
1462291200,0.25646219,0.53677137
1462305600,0.25620753,0.53656906
1462320000,0.26243324,0.53604672
1462334400,0.25942883,0.53556519
1462348800,0.26341034,0.54167534
1462363200,0.25766540,0.54819555
1462377600,0.25340644,0.54813917
1462392000,0.25397803,0.54793448
1462406400,0.25559412,0.54893116
1462420800,0.26174403,0.55589180
1462435200,0.25285390,0.55850165
1462449600,0.25332105,0.55930618
1462464000,0.25455842,0.56037512
1462478400,0.25057099,0.55995153
1462492800,0.24626786,0.56063546
1462507200,0.24663235,0.56065257
1462521600,0.24323452,0.56036327
1462536000,0.24819275,0.56063157
1462550400,0.24911715,0.55987790
1462564800,0.25277309,0.55900289
1462579200,0.24851961,0.55848881
1462593600,0.24528286,0.55842511
1462608000,0.24005078,0.55853239
1462622400,0.24113153,0.55862422
1462636800,0.24769500,0.55871024
1462651200,0.25439002,0.55868370
1462665600,0.26063279,0.55903641
